StudentID,Name,Age,Gender,Class,Math,Science,English,History,Computer,AttendancePercent,Extracurricular,Total,Grade
S12077,Johnny Smith,14,Female,10,68,52,66,71,89,84.18,Dance,346,C
S12078,Karen Lopez,15,Male,12,62,53,48,79,95,90.4,Debate,337,C
S12079,Jessica Mccarty,17,Male,6,48,35,45,61,80,71.67,Dance,269,D
S12080,Brittany Green,14,Male,10,54,34,71,37,70,92.18,Debate,266,D
S12081,Peter Davis,16,Female,5,40,83,36,96,48,96.86,None,303,C
S12082,Stephen Franco DDS,13,Male,5,33,96,45,39,97,94.33,Music,310,C
S12083,Dr. Christian Mcconnell,15,Male,9,54,89,94,35,61,71.63,Music,333,C
S12084,Margaret Huffman,14,Male,6,96,43,75,59,52,66.58,Football,325,C
S12085,Felicia Johnson,14,Female,6,96,93,94,90,87,96.78,Football,460,A
S12086,Jane Smith,11,Male,11,33,51,51,38,84,70.01,Debate,257,D
S12087,Eric Morrison,11,Female,8,99,80,65,31,71,89.85,Debate,346,C
S12088,Amber Thompson,17,Male,11,92,48,79,66,30,69.34,Drama,315,C
S12089,Jesse Solis,14,Male,5,52,40,62,42,64,60.38,Drama,260,D
S12090,Benjamin Diaz,11,Female,11,90,90,99,98,98,95.35,Football,475,A
S12091,Henry Dennis,11,Female,9,53,88,36,97,40,79.97,Dance,314,C
S12092,Regina Duran,14,Male,9,50,91,38,99,32,71.04,Football,310,C
S12093,John Kaiser,15,Female,8,67,78,56,30,78,95.64,Football,309,C
S12094,Daniel Aguirre,15,Male,12,85,66,76,31,63,83.32,Music,321,C
S12095,Michael Blackwell,16,Female,9,50,46,76,68,55,61.81,Music,295,D
S12096,Brian Cruz,16,Female,7,55,43,79,32,49,72.98,Drama,258,D
S12097,Aaron Owens,15,Female,11,72,97,70,60,71,93.16,None,370,C
S12098,Stuart Wu,17,Female,5,61,99,71,63,58,70.38,Football,352,C
S12099,Jamie Mitchell,17,Male,9,53,84,49,74,91,89.39,Drama,351,C
S12100,Derek Green,11,Male,12,56,83,32,65,73,92.26,Football,309,C
S12101,Randall Velazquez,11,Female,8,72,98,95,62,52,61.84,Dance,379,C
S12102,Alicia Coleman,14,Female,11,51,55,41,86,45,87.76,Music,278,D
S12103,April Daniel,13,Male,10,68,92,95,70,79,71.55,Music,404,B
S12104,Frank Silva,10,Female,5,72,34,88,34,78,81.24,Music,306,C
S12105,Charlotte Dalton,10,Male,5,45,44,94,49,87,95.89,Drama,319,C
S12106,Emily Nichols,14,Male,7,92,50,87,88,48,64.85,None,365,C
S12107,Nancy Carrillo,13,Female,7,36,78,36,32,31,87.82,Drama,213,D
S12108,Kristen Kirby,17,Female,11,88,62,37,80,67,93.32,None,334,C
S12109,Chloe Diaz,13,Male,8,89,96,69,74,76,75.68,Football,404,B
S12110,Joseph Villanueva,17,Female,7,85,93,73,36,85,83.78,Football,372,C
S12111,Richard Baker,10,Female,7,99,58,91,49,97,81.92,None,394,C
S12112,Savannah Richardson,12,Male,5,66,39,49,37,75,87.04,None,266,D
S12113,Austin Black,14,Female,11,33,45,48,60,45,73.54,Music,231,D
S12114,Crystal Cabrera,11,Female,5,53,98,47,70,92,70.43,Dance,360,C
S12115,Alex Cochran,12,Female,7,52,68,55,76,75,87.08,Debate,326,C
S12116,John Robinson,13,Male,9,87,77,52,92,48,93.87,Music,356,C
S12117,Mr. William Guerra,10,Male,5,57,51,79,77,66,98.23,Drama,330,C
S12118,Haley Ewing,10,Male,12,64,33,96,65,30,68.32,Football,288,D
S12119,William Rojas,12,Male,9,51,78,70,61,61,63.82,None,321,C
S12120,Ian Sampson,15,Male,11,85,71,96,55,77,99.94,Dance,384,C
S12121,Eric Baxter,10,Male,7,69,92,76,31,98,80.39,None,366,C
S12122,Victor Stone,14,Female,7,51,62,71,35,93,95.56,Football,312,C
S12123,Phillip Gutierrez,15,Female,11,97,97,73,95,47,60.77,Debate,409,B
S12124,Glenn Miranda,12,Female,10,90,51,37,44,65,64.16,Dance,287,D
S12125,Maria Martin,15,Male,11,85,63,70,44,34,68.54,Dance,296,D
S12126,Mark Hunter,12,Male,9,48,85,32,74,88,98.07,Football,327,C
S12127,Mark Franklin,10,Male,7,98,40,90,54,44,82.13,Dance,326,C
S12128,Michael Miller,14,Female,12,72,69,45,43,55,84.65,Music,284,D
S12129,Gail Stone,10,Female,6,66,72,46,40,84,98.17,Debate,308,C
S12130,Sarah Evans,16,Female,12,44,39,57,59,35,66.88,Drama,234,D
S12131,Loretta Yates,13,Female,11,30,48,97,66,36,81.73,Football,277,D
S12132,James Wiggins,11,Male,6,97,69,77,60,71,90.19,Music,374,C
S12133,Rachel Washington,15,Male,11,58,61,46,94,65,62.13,Dance,324,C
S12134,David Lee,15,Male,8,96,90,31,92,48,64.01,Dance,357,C
S12135,Jason Hernandez,15,Female,11,51,49,62,39,94,85.23,Drama,295,D
S12136,Melissa Rowe,15,Female,8,94,33,75,48,31,98.03,Dance,281,D
S12137,Terri Collins,10,Male,6,39,34,69,36,59,94.85,Drama,237,D
S12138,Jessica Sanders,13,Female,6,60,80,44,50,31,92.52,Debate,265,D
S12139,John Miller,17,Male,10,50,70,65,72,64,87.6,Dance,321,C
S12140,Joseph Gray,10,Female,5,49,90,87,59,33,99.02,Dance,318,C
S12141,Patricia Orr,13,Male,12,72,60,89,47,67,68.22,None,335,C
S12142,Steven Greer,13,Female,11,50,38,79,58,84,75.95,Dance,309,C
S12143,Deanna Morgan,11,Female,5,96,69,71,91,92,74.24,Dance,419,B
S12144,Zachary Davis,11,Male,9,52,36,56,50,48,74.06,None,242,D
S12145,Jeanette Williams,12,Female,6,74,98,72,94,80,90.1,None,418,B
S12146,Dana Clark,17,Male,11,39,99,96,63,79,71.74,Music,376,C
S12147,Dorothy Phillips,16,Female,9,37,83,76,93,91,90.47,Dance,380,C
S12148,Tammy Gonzalez,13,Female,11,52,89,41,60,99,67.06,Drama,341,C
S12149,Joseph Miller,17,Male,9,65,86,74,79,42,60.12,Dance,346,C
S12150,Elizabeth Gibson,17,Female,6,32,74,53,68,90,65.75,None,317,C
S12151,Susan Beck,13,Female,11,66,82,45,80,66,96.69,Dance,339,C
S12152,Kristin Beck,10,Male,12,30,36,52,78,63,99.65,Music,259,D
S12153,Jordan Evans,16,Female,12,90,51,69,58,51,66.59,Drama,319,C
S12154,Troy White,15,Male,8,32,68,59,74,32,99.08,None,265,D
S12155,Arthur Vazquez,13,Male,12,66,57,56,52,92,99.05,None,323,C
S12156,Megan Ellison,11,Female,5,42,83,78,77,30,67.78,Football,310,C
S12157,John Patterson,15,Male,6,61,69,94,79,51,68.67,Drama,354,C
S12158,Michelle Wilson,15,Male,8,95,62,56,33,71,95.2,Dance,317,C
S12159,Mark Coleman,15,Female,9,92,50,41,34,33,64.76,None,250,D
S12160,Gerald Aguilar,15,Female,6,68,64,78,38,90,81.04,None,338,C
S12161,Sheryl Lynch,14,Female,7,84,56,61,78,59,70.93,Music,338,C
S12162,Derrick Wallace,10,Male,11,90,86,59,83,98,98.56,Dance,416,B
S12163,Candice Morrison,12,Female,10,92,43,95,46,77,76.42,Football,353,C
S12164,Susan Johnson,11,Female,6,30,58,90,43,43,83.5,Debate,264,D
S12165,Dr. Kathleen Hughes DDS,17,Male,12,51,34,70,94,57,95.65,Football,306,C
S12166,Robert Wilson,11,Female,8,83,37,32,68,88,93.26,Drama,308,C
S12167,Donna Brennan,16,Male,6,90,71,39,32,34,87.47,Dance,266,D
S12168,Vanessa Burke,14,Male,11,36,79,98,42,83,77.16,Football,338,C
S12169,Diane Chapman,13,Female,11,88,87,86,76,32,87.44,Drama,369,C
S12170,Francisco Bennett,12,Male,10,69,60,54,63,81,73.92,Debate,327,C
S12171,Erin Smith MD,10,Female,11,57,30,50,48,76,83.92,Music,261,D
S12172,Tanya Edwards,12,Male,9,97,64,98,45,56,94.86,Debate,360,C
S12173,Frederick Ponce,15,Female,8,77,43,52,41,50,99.38,Music,263,D
S12174,Andrew Burns,13,Female,9,57,62,88,31,54,68.59,Dance,292,D
S12175,Ruben Miller,15,Male,10,78,84,68,37,58,81.65,None,325,C
S12176,Mark Ray,15,Male,9,33,95,54,93,83,67.16,Football,358,C
S12177,Michael Curtis,17,Female,12,41,45,54,50,90,61.7,Dance,280,D
S12178,Nicholas Clark,13,Female,5,47,52,46,33,30,62.76,Music,208,D
S12179,Ashley Anderson,13,Female,11,54,63,45,96,95,73.8,Dance,353,C
S12180,Angela Rodriguez,11,Male,12,98,75,38,87,75,81.79,Debate,373,C
S12181,Alexis Davis,17,Female,9,87,86,37,56,37,73.76,Debate,303,C
S12182,Edward Meyers,16,Female,8,48,64,56,36,45,82.05,Music,249,D
S12183,Russell Hayden,11,Female,8,36,66,58,84,49,84.56,Drama,293,D
S12184,John Howard,10,Male,7,50,41,86,35,50,67.62,Football,262,D
S12185,Mike Thomas,10,Female,9,35,90,41,40,51,87.07,None,257,D
S12186,Stephanie Myers,16,Female,6,81,55,98,88,66,65.3,Music,388,C
S12187,Sandra Foley,14,Male,12,65,59,55,85,48,74.05,Music,312,C
S12188,Thomas Thomas,13,Male,6,38,84,50,87,36,93.67,Dance,295,D
S12189,John Huang,10,Male,8,71,53,42,46,37,99.67,Football,249,D
S12190,James Mcguire,12,Male,6,68,55,58,66,38,61.95,Dance,285,D
S12191,Dr. Suzanne Hess MD,16,Male,11,83,64,63,54,47,92.54,Dance,311,C
S12192,Sarah Melendez,16,Female,12,75,45,81,88,52,89.2,None,341,C
S12193,Robert Thompson,14,Male,5,75,38,98,60,68,94.06,Music,339,C
S12194,Chelsea Fuller,11,Female,5,41,54,59,53,82,84.05,Debate,289,D
S12195,Mary Duncan,12,Female,5,41,70,66,65,67,97.78,Dance,309,C
S12196,Karen Mcgrath,13,Male,9,38,81,91,38,44,93.56,Football,292,D
S12197,Olivia Caldwell,11,Female,6,88,81,98,91,34,72.33,None,392,C
S12198,Kevin Diaz,11,Male,5,48,40,69,93,59,78.44,None,309,C
S12199,Linda Myers,14,Female,9,47,98,90,78,68,89.95,None,381,C
S12200,John Taylor,16,Male,12,72,81,58,85,59,72.11,Drama,355,C
S12201,Andrea Chapman,12,Female,8,99,84,57,91,58,90.54,Dance,389,C
S12202,Kathryn Moreno,15,Male,5,73,86,51,85,64,98.1,Debate,359,C
S12203,Crystal Huffman,15,Female,11,86,32,82,88,87,60.94,Drama,375,C
S12204,Stacey Gonzales,15,Male,6,62,55,75,39,96,65.18,Music,327,C
S12205,Sara Mckee,10,Male,11,61,70,79,75,37,65.26,Debate,322,C
S12206,Cynthia Castillo,13,Male,12,56,89,61,55,30,60.71,Music,291,D
S12207,Eric Sexton,11,Female,5,61,63,50,68,54,97.45,None,296,D
S12208,Karen Brown,10,Female,8,54,77,38,95,50,93.68,Dance,314,C
S12209,Steven Scott,10,Female,7,34,43,52,68,44,93.35,Dance,241,D
S12210,Sandra Rose,10,Male,10,53,53,76,43,65,62.22,Dance,290,D
S12211,Daniel Wilkinson,11,Male,6,69,89,57,48,76,99.05,Drama,339,C
S12212,Brendan Nichols,12,Male,7,49,75,90,40,37,77.83,Football,291,D
S12213,Harry Jennings,14,Female,8,88,44,91,34,86,68.79,Debate,343,C
S12214,Heather Sheppard,13,Male,7,70,57,33,62,94,60.84,Football,316,C
S12215,Mr. Chris Williamson,11,Female,9,84,39,32,38,55,86.61,Football,248,D
S12216,Kurt Reynolds,14,Male,8,62,64,49,70,49,94.23,None,294,D
S12217,Danielle Taylor,10,Male,6,37,92,77,49,88,98.33,Football,343,C
S12218,Ryan Brown,11,Male,11,79,33,94,52,40,99.73,Football,298,D
S12219,Brandy Thompson,11,Female,8,47,39,41,75,75,80.22,Football,277,D
S12220,Mariah Watts,13,Male,8,69,62,38,43,90,94.94,Drama,302,C
S12221,Stacey Myers,15,Female,11,72,59,81,47,99,91.91,None,358,C
S12222,Kenneth Weaver,10,Female,11,74,67,41,98,92,84.57,Football,372,C
S12223,Jamie Love,17,Male,6,70,61,96,30,50,99.11,Dance,307,C
S12224,Charles Warner,16,Female,11,76,82,55,30,37,81.87,Drama,280,D
S12225,Shannon Munoz,14,Male,10,59,72,60,91,39,79.89,Drama,321,C
S12226,Michael Curtis,11,Female,5,82,82,95,32,30,61.73,Football,321,C
S12227,Alexandra Garcia,16,Female,5,65,63,53,90,33,65.63,Football,304,C
S12228,William Franklin,15,Female,6,67,46,34,99,43,61.4,None,289,D
S12229,Antonio Lee,12,Female,10,42,54,42,50,79,64.22,Football,267,D
S12230,Brian Garcia II,12,Male,11,45,94,79,38,72,78.87,Dance,328,C
S12231,Vernon Guerrero,10,Male,8,51,97,90,53,97,98.38,Debate,388,C
S12232,Elizabeth Webb,17,Female,8,73,75,99,38,35,83.33,None,320,C
S12233,Meghan Hernandez,16,Female,6,39,86,84,56,78,81.63,Dance,343,C
S12234,Terrance Brooks,13,Female,7,44,79,38,51,85,97.81,Dance,297,D
S12235,Leslie Nelson,11,Male,5,62,44,45,82,31,84.98,Football,264,D
S12236,Cameron Peters,13,Female,6,94,33,39,46,83,84.21,Music,295,D
S12237,Sheila Owens,16,Female,12,38,83,69,71,35,64.24,Dance,296,D
S12238,Kelly Thompson,17,Male,7,49,30,99,41,53,94.06,Football,272,D
S12239,Tommy Rivas,10,Female,7,31,63,98,49,39,68.11,Debate,280,D
S12240,Christopher Curry,12,Female,11,66,43,41,78,34,91.14,Football,262,D
S12241,Mary Medina DDS,15,Male,10,80,89,90,44,67,67.15,Drama,370,C
S12242,Jeffrey Evans,10,Male,5,97,34,74,51,72,92.02,Football,328,C
S12243,Samantha Hicks,16,Male,7,57,86,40,94,69,68.04,Debate,346,C
S12244,Samuel Dixon,14,Male,9,76,96,31,68,98,78.19,Music,369,C
S12245,Mr. Derek Mcneil Jr.,17,Female,7,32,91,44,41,86,90.63,None,294,D
S12246,William Williams,10,Female,10,56,85,67,79,46,99.97,Football,333,C
S12247,Brian Figueroa,14,Male,10,71,87,97,33,56,64.4,Drama,344,C
S12248,Roy Ramirez,10,Female,9,51,79,58,40,66,70.47,Football,294,D
S12249,Kristen Patrick,12,Male,12,73,41,30,94,94,73.4,None,332,C
S12250,Kelly Jones,17,Male,5,60,91,80,52,64,63.58,Music,347,C
S12251,Jeremy Payne MD,15,Female,7,74,92,91,72,39,68.1,Drama,368,C
S12252,Samantha Woodward,14,Female,12,37,48,70,39,68,60.21,Music,262,D
S12253,Jennifer Williams,14,Female,12,59,78,51,78,76,60.99,Music,342,C
S12254,James Johnson,15,Male,6,39,39,72,37,35,75.96,Football,222,D
S12255,Ronnie Cohen,14,Female,5,68,82,32,59,78,85.42,Football,319,C
S12256,Michele Stevens,17,Male,5,94,83,33,69,99,88.66,Drama,378,C
S12257,Mark Daniels,16,Male,6,77,57,96,59,68,74.58,Dance,357,C
S12258,Lauren Castillo,17,Female,5,65,44,84,61,48,89.67,Drama,302,C
S12259,Kimberly Martinez,15,Male,8,54,88,56,36,92,83.14,Debate,326,C
S12260,Kimberly Andrews,15,Female,8,40,78,55,89,50,90.37,None,312,C
S12261,Megan Barnes,10,Female,11,31,42,75,45,75,92.92,Football,268,D
S12262,Janice Rice,15,Male,7,74,84,65,60,97,88.53,Music,380,C
S12263,Shannon Bailey,16,Male,12,42,96,66,51,59,66.01,Music,314,C
S12264,Rhonda Alexander,16,Male,6,50,44,85,53,84,96.28,Football,316,C
S12265,Vincent Romero,11,Male,8,52,45,30,72,81,88.78,Drama,280,D
S12266,Tina Mitchell,11,Male,10,88,51,82,71,90,83.84,Dance,382,C
S12267,Melissa Caldwell,14,Male,12,31,51,77,41,52,74.47,Dance,252,D
S12268,Jason Harrington,17,Female,8,30,99,81,91,67,97.59,None,368,C
S12269,Stanley Medina,14,Male,8,52,65,34,93,70,69.49,None,314,C
S12270,Karen Matthews,14,Female,7,43,83,60,61,62,86.98,Debate,309,C
S12271,Jasmine Jones,17,Male,7,68,77,68,54,90,79.85,Football,357,C
S12272,Matthew Vega,11,Female,6,66,88,68,59,46,98.97,Debate,327,C
S12273,Steven Scott,15,Male,5,55,48,46,65,66,78.87,Football,280,D
S12274,Heather Robbins,12,Male,12,53,95,62,96,42,88.43,Dance,348,C
S12275,Sean Savage,14,Male,9,72,94,36,60,99,83.32,Football,361,C
S12276,Eric Washington,15,Female,10,68,59,94,54,55,68.74,Drama,330,C
S12277,Jeffrey Riggs,11,Female,8,49,81,66,85,87,81.11,Drama,368,C
S12278,Crystal Rubio,10,Male,8,79,32,91,57,63,63.4,Music,322,C
S12279,Jacob Johnston,10,Female,8,82,97,44,59,85,99.72,Dance,367,C
S12280,Matthew Chambers,17,Male,5,41,74,77,71,98,82.86,Dance,361,C
S12281,Julia Sanders,17,Female,12,87,62,37,92,72,74.67,Music,350,C
S12282,Mr. Devin Campbell DDS,13,Female,10,50,34,99,50,37,96.39,Music,270,D
S12283,Tammy Green,14,Male,6,51,66,36,70,37,69.64,Football,260,D
S12284,Jessica Harrison,14,Female,12,71,56,62,78,83,89.65,Dance,350,C
S12285,Mrs. Kiara Cunningham PhD,15,Female,5,88,40,75,92,80,75.36,Dance,375,C
S12286,Cory Hall,11,Male,8,89,78,67,59,73,94.49,Football,366,C
S12287,Shannon Jones,14,Male,5,81,51,38,79,68,63.47,None,317,C
S12288,Nicole Gibson,15,Male,8,51,85,45,55,38,65.44,None,274,D
S12289,Alejandro Davidson,14,Male,6,37,75,82,35,94,93.19,Music,323,C
S12290,Deborah Hartman,15,Female,6,95,32,98,94,48,88.91,None,367,C
S12291,Patricia Ali,14,Female,7,57,56,46,58,83,98.99,Music,300,D
S12292,Abigail Taylor,14,Male,5,92,88,86,66,78,88.48,Music,410,B
S12293,David Jones,12,Female,9,80,94,58,87,89,70.27,Music,408,B
S12294,Ryan Gray,16,Male,7,67,49,31,57,33,86.71,Drama,237,D
S12295,Heather Roberts,12,Male,9,67,47,54,87,45,84.15,Music,300,D
S12296,Arthur Strickland,15,Female,6,60,34,88,35,68,71.68,Debate,285,D
S12297,Kimberly Walter,13,Male,7,30,71,68,98,51,74.75,Debate,318,C
S12298,Kelsey Farmer,10,Female,5,78,61,48,97,82,86.11,None,366,C
S12299,Jose Morales,10,Female,12,41,85,66,69,54,86.02,Debate,315,C
S12300,Belinda Sharp,13,Female,8,96,36,50,85,93,90.29,Music,360,C
S12301,Amber Archer,17,Male,12,83,88,31,95,32,68.4,None,329,C
S12302,Lori Johnson,12,Male,10,65,34,91,64,96,86.88,Debate,350,C
S12303,James Hansen,14,Male,10,71,64,90,96,39,67.42,Football,360,C
S12304,Joshua Cunningham,15,Female,7,31,51,99,95,75,84.61,Debate,351,C
S12305,Michael Sparks,17,Female,6,30,97,41,70,95,61.85,Debate,333,C
S12306,Louis Jordan,13,Female,9,54,98,54,58,56,83.1,None,320,C
S12307,Daniel Key,15,Male,11,88,42,86,47,69,63.01,Music,332,C
S12308,Molly Lozano,13,Female,5,47,63,40,48,44,89.68,None,242,D
S12309,Martin Smith,11,Male,7,31,42,40,61,52,63.97,Music,226,D
S12310,Kevin Rogers,13,Female,11,67,47,86,55,77,86.61,Debate,332,C
S12311,Benjamin Odonnell,11,Female,8,36,68,37,65,98,77.55,Football,304,C
S12312,Isabel Anderson,17,Female,11,59,41,33,58,66,67.31,Debate,257,D
S12313,Teresa Jones,12,Female,5,43,60,72,71,31,85.46,Music,277,D
S12314,Tristan Carr,15,Male,10,51,40,69,46,97,66.79,Drama,303,C
S12315,Christina Smith,10,Female,8,63,56,60,77,39,93.34,Music,295,D
S12316,Randy Pena,15,Male,7,36,85,66,80,49,72.22,Debate,316,C
S12317,Christina Martin,11,Female,8,38,83,92,75,32,94.65,Drama,320,C
S12318,Erin Martin,13,Male,10,33,40,59,94,49,65.25,Dance,275,D
S12319,Elizabeth Robertson,17,Female,10,31,43,52,30,95,69.78,None,251,D
S12320,Blake Parsons,10,Female,10,93,55,68,90,61,82.47,None,367,C
S12321,Dr. Stephen Murray,11,Male,7,39,78,82,45,45,83.38,Drama,289,D
S12322,Anthony Lucas,12,Female,7,99,69,71,92,84,69.08,Football,415,B
S12323,Dr. Brandy Roberts,11,Female,6,92,84,87,69,71,77.54,None,403,B
S12324,Kimberly Lane,15,Male,10,54,47,63,57,42,90.99,Music,263,D
S12325,Matthew Foster,11,Female,5,42,81,74,60,42,95.23,Dance,299,D
S12326,Aaron Parks,15,Male,8,71,67,60,69,48,73.99,Dance,315,C
S12327,Karen Torres,15,Male,6,44,69,46,48,94,77.1,Debate,301,C
S12328,Danny Mcclure,13,Male,9,84,84,68,93,61,61.12,Drama,390,C
S12329,Lindsay Schmitt,13,Female,8,76,57,42,56,35,66.13,None,266,D
S12330,Erin Jones,10,Male,11,87,60,90,50,92,64.16,Drama,379,C
S12331,Ryan White,15,Female,11,78,59,79,91,63,66.04,None,370,C
S12332,Jennifer Spencer,10,Male,5,39,61,87,45,37,66.46,Dance,269,D
S12333,Cassandra Walters,13,Male,12,61,46,78,48,82,84.62,Music,315,C
S12334,Joshua Perez,13,Male,9,68,67,95,69,94,81.22,Dance,393,C
S12335,Nathan Johnson,13,Male,6,57,78,57,79,33,99.5,None,304,C
S12336,Madeline Garcia,14,Female,5,95,62,59,91,37,79.06,None,344,C
S12337,Michael Lewis,14,Female,7,96,32,97,88,70,68.42,Debate,383,C
S12338,April Scott,10,Female,12,84,75,94,30,60,68.42,Debate,343,C
S12339,Deanna Garcia,15,Female,8,89,74,53,98,43,95.69,Football,357,C
S12340,Paul Butler,16,Male,6,34,66,92,80,59,79.26,Football,331,C
S12341,Brian Hicks,15,Male,9,43,87,92,97,82,61.59,Debate,401,B
S12342,Elizabeth Simpson,14,Male,11,55,68,64,62,97,72.52,Drama,346,C
S12343,Jack Haney,10,Female,10,44,50,85,89,98,69.36,Football,366,C
S12344,Eric Jordan,15,Female,10,69,81,30,45,83,72.8,Football,308,C
S12345,David Keller,12,Male,8,48,68,68,49,88,65.16,Music,321,C
S12346,Christopher Nelson,12,Male,12,89,40,93,99,67,73.51,Debate,388,C
S12347,Elizabeth Cooper,16,Male,6,92,53,79,91,30,82.21,Drama,345,C
S12348,Tyler Robles,10,Female,8,86,61,44,75,61,91.24,Music,327,C
S12349,Tracy Jacobs,15,Male,10,82,87,46,93,98,84.5,Dance,406,B
S12350,Elizabeth Perez,15,Female,8,82,97,44,77,36,99.67,Drama,336,C
S12351,Robert Moore,12,Female,7,53,76,80,87,54,89.69,Debate,350,C
S12352,Joshua Ramirez,15,Female,7,53,59,37,33,99,83.55,Drama,281,D
S12353,John Clay,15,Female,9,67,35,76,37,58,74.82,Drama,273,D
S12354,Ralph Navarro,13,Female,7,77,61,78,55,57,67.17,Music,328,C
S12355,Jennifer Smith,17,Male,7,39,81,65,40,82,71.52,None,307,C
S12356,Julie Rodriguez,13,Male,9,37,75,73,78,49,66.52,Music,312,C
S12357,Yolanda Mcintosh,14,Male,9,69,61,80,60,77,86.6,Drama,347,C
S12358,Christopher Moore,17,Male,7,46,71,77,44,83,66.6,Drama,321,C
S12359,Roger Horton,12,Male,6,42,39,57,82,67,89.36,Dance,287,D
S12360,Christopher Harrison,11,Female,9,69,33,81,58,44,85.27,Drama,285,D
S12361,Richard Patterson,17,Female,12,46,88,82,55,31,86.54,None,302,C
S12362,Robert Green,12,Female,6,48,37,38,47,37,93.08,Dance,207,D
S12363,Dennis Rojas,17,Female,7,67,50,40,77,85,72.19,Debate,319,C
S12364,Isaac Thompson,10,Male,7,54,44,60,90,91,89.3,Music,339,C
S12365,Alicia Cox,16,Female,5,81,74,85,92,61,81.92,Football,393,C
S12366,Andrew Medina,10,Female,12,87,41,37,88,98,88.5,Debate,351,C
S12367,Barry Cannon,12,Male,8,54,74,54,55,68,83.77,None,305,C
S12368,Francisco Good,17,Female,12,39,82,85,85,58,91.51,Drama,349,C
S12369,Jacqueline Snow,10,Male,7,46,81,42,55,83,74.24,Debate,307,C
S12370,Jeffrey Payne,11,Male,12,52,52,82,63,88,71.88,None,337,C
S12371,Joanna Chavez,12,Female,12,76,90,84,87,91,73.08,Debate,428,B
S12372,Mary Swanson,15,Female,7,43,81,51,64,60,88.25,None,299,D
S12373,Mark Jackson,12,Female,5,87,40,46,41,63,72.72,None,277,D
S12374,Gary Becker,17,Male,11,74,99,53,41,71,85.98,None,338,C
S12375,Scott Stevenson,15,Male,7,89,33,56,68,91,68.45,Debate,337,C
S12376,Ronnie Frost,10,Female,7,75,79,52,67,34,67.37,Drama,307,C
S12377,Sarah Erickson,11,Female,11,40,76,50,98,52,74.51,Music,316,C
S12378,Anna Mullins,14,Male,12,42,54,70,59,91,77.6,Football,316,C
S12379,Michael King,16,Male,8,34,43,74,39,36,89.63,Dance,226,D
S12380,Debra Williams,13,Male,9,39,86,35,48,70,96.91,Drama,278,D
S12381,Adam Lyons,15,Male,5,49,31,55,69,91,85.52,Football,295,D
S12382,Tina Meyer,16,Female,9,41,76,68,88,55,61.37,Debate,328,C
S12383,Sandra White,17,Male,8,73,41,70,93,64,86.35,Dance,341,C
S12384,Jeffrey Sanchez,15,Female,8,95,64,85,40,31,96.73,Music,315,C
S12385,David Stone,11,Female,11,96,88,93,33,70,87.22,Dance,380,C
S12386,Danielle Howell,12,Male,5,37,46,94,71,81,89.94,Drama,329,C
S12387,Melissa Lee,14,Female,7,35,33,96,89,65,64.83,Drama,318,C
S12388,Joan Adams,12,Female,8,53,50,75,97,81,94.17,Debate,356,C
S12389,Matthew Olson,10,Female,7,82,79,82,42,90,94.65,None,375,C
S12390,Paul Bailey,10,Male,7,33,47,67,42,66,70.43,Football,255,D
S12391,Bailey Harris,12,Female,5,64,82,98,91,57,97.16,Music,392,C
S12392,Jason Smith,12,Female,7,38,41,89,60,40,68.87,Music,268,D
S12393,Alison Davis,14,Male,12,56,78,41,47,58,94.02,Football,280,D
S12394,Katie White MD,12,Female,7,73,93,48,95,45,99.5,None,354,C
S12395,Courtney Freeman,12,Female,12,93,88,39,67,66,63.63,None,353,C
S12396,Brian Mooney,10,Male,12,71,60,63,62,55,97.27,Music,311,C
S12397,Virginia Obrien,17,Male,6,83,99,89,49,62,81.98,Debate,382,C
S12398,Alexandra Williams,11,Female,5,54,62,85,87,82,69.34,Debate,370,C
S12399,John Hatfield,10,Male,12,56,40,71,70,87,76.81,Drama,324,C
S12400,Dr. Barbara Chavez,10,Male,7,68,92,51,97,50,81.02,Music,358,C
S12401,Angela Marks,13,Female,11,87,81,47,53,72,77.4,Music,340,C
S12402,Mrs. Michelle Sanchez,10,Female,12,52,70,56,85,95,67.67,Dance,358,C
S12403,Meredith Lee,13,Male,8,42,87,77,74,64,95.69,Music,344,C
S12404,Danielle Clark,14,Female,8,93,86,64,60,60,94.69,None,363,C
S12405,Ian Stephens,14,Male,9,95,96,66,38,53,75.94,Debate,348,C
S12406,Pamela Bush,16,Female,8,37,56,98,70,83,89.2,None,344,C
S12407,Scott Bush,15,Male,10,80,66,66,85,54,66.27,Drama,351,C
S12408,John Morgan,11,Male,12,73,79,31,70,54,81.5,Football,307,C
S12409,Melissa Davis,10,Male,8,53,63,48,63,93,83.38,None,320,C
S12410,Adriana Johnson,10,Male,7,68,49,62,47,61,91.21,None,287,D
S12411,Robin Wade,14,Male,8,54,35,50,97,42,97.65,Drama,278,D
S12412,Mary Brandt,15,Male,9,81,72,98,92,98,89.66,Debate,441,B
S12413,Brian Rocha,12,Female,9,32,33,81,47,99,81.21,Debate,292,D
S12414,John Murphy,11,Male,11,83,71,39,60,37,94.84,Music,290,D
S12415,Scott Keller,14,Male,10,47,87,99,84,53,81.78,Debate,370,C
